leaf_id,depth,leaf_weight,feature,path_gain,coef_abs,leaf_score,weighted_contribution,seed
1,2,0.25806451612903225,SAMPLE_TYPE_ID,0.0,0.42970105183004886,0.007295791127139058,0.001882784807003628,1
1,2,0.25806451612903225,SEX,0.0,0.292576568968638,0.004967587411758128,0.001281958041744033,1
1,2,0.25806451612903225,VIAL_NUMBER,0.0,1.4106226633828542,0.023950623968498754,0.006180806185419033,1
2,2,0.4967741935483871,AGE,0.5662233946345441,0.9738077890524565,0.517099659979962,0.2568817665706908,1
2,2,0.4967741935483871,AJCC_NODES_PATHOLOGIC_PN,0.0,0.2900893402302486,0.005093848229100123,0.0025304923460690936,1
2,2,0.4967741935483871,AJCC_STAGING_EDITION,0.0,0.43693017052539784,0.007672312169777328,0.0038114066907926083,1
2,2,0.4967741935483871,DAYS_TO_COLLECTION,0.0,4.238175096624864,0.07442059295740948,0.03697023004980987,1
2,2,0.4967741935483871,FORM_COMPLETION_DATE,0.0,0.03523230827308536,0.0006186646877872822,0.0003073366513523918,1
2,2,0.4967741935483871,FRACTION_GENOME_ALTERED,0.0,0.03696521617132884,0.0006490938301392725,0.00032245306400467086,1
2,2,0.4967741935483871,ICD_10,0.0,0.07802002655117758,0.0013699992346034502,0.0006805802649320366,1
2,2,0.4967741935483871,ICD_O_3_HISTOLOGY,0.0,0.40960236192097754,0.007192447210401968,0.003573022162586784,1
2,2,0.4967741935483871,ICD_O_3_SITE,0.0,0.44834310711232883,0.007872718592074774,0.0039109634296113395,1
2,2,0.4967741935483871,INITIAL_PATHOLOGIC_DX_YEAR,0.0,1.770584494599229,0.031090727722458956,0.015445071191157029,1
2,2,0.4967741935483871,OS_MONTHS,0.0,4.193554905081871,0.0736370809417905,0.03658100150011528,1
2,2,0.4967741935483871,SAMPLE_INITIAL_WEIGHT,0.0,0.04950904668681272,0.0008693582797281959,0.00043187475831658764,1
2,2,0.4967741935483871,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.9701491774543209,0.01703541628112309,0.008462755184815988,1
2,2,0.4967741935483871,TISSUE_SOURCE_SITE,0.0,0.21187069596300628,0.0037203613499646763,0.0018481795093372908,1
2,2,0.4967741935483871,TUMOR_SITE,0.0,0.15152517614972733,0.002660719106678466,0.00132177658847898,1
2,2,0.4967741935483871,ETHNICITY,0.0,2.216401903816749,0.038919096109391746,0.019334002583375254,1
